osm_id,osm_way_id,name,type,aeroway,amenity,admin_leve,barrier,boundary,building,craft,geological,historic,land_area,landuse,leisure,man_made,military,natural,office,place,shop,sport,tourism,other_tags
,"260092821",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""14"",""addr:street""=>""Jalan Novena"",""building:levels""=>""3"""
,"260092822",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""14"",""addr:street""=>""Jalan Novena Selatan"""
,"260092823",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""14"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"""
,"260092824",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""15"",""addr:street""=>""Jalan Novena"",""building:levels""=>""4"""
,"260092825",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""15"",""addr:street""=>""Jalan Novena Timor"",""building:levels""=>""2"",""roof:shape""=>""gabled"""
,"260092826",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""15"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"""
,"260092827",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""16"",""addr:street""=>""Jalan Novena"",""building:levels""=>""3"""
,"260092828",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""16"",""addr:street""=>""Jalan Novena Selatan"""
,"260092829",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""16"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""3"""
,"260092830",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""17"",""addr:street""=>""Jalan Novena"",""building:levels""=>""2"""
,"260092831",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""17"",""addr:street""=>""Jalan Novena Timor"",""building:levels""=>""2"",""roof:levels""=>""1"",""roof:shape""=>""gabled"""
,"260092832",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""17"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"""
,"260092833",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""20"",""addr:street""=>""Jalan Novena"",""building:levels""=>""3"",""roof:levels""=>""1"""
,"260092834",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""18"",""addr:street""=>""Jalan Novena Selatan"",""building:levels""=>""2"""
,"260092835",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""18"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""3"""
,"260092836",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""19"",""addr:street""=>""Jalan Novena"",""building:levels""=>""2"""
,"260092837",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""19"",""addr:street""=>""Jalan Novena Timor"",""building:levels""=>""2"",""roof:shape""=>""gabled"""
,"260092838",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""19"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"""
,"260092840",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""2"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"",""roof:levels""=>""1"""
,"260092841",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""22"",""addr:street""=>""Jalan Novena"",""building:levels""=>""3"",""roof:levels""=>""1"""
,"260092842",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""20"",""addr:street""=>""Jalan Novena Selatan"",""building:levels""=>""2"""
,"260092843",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""20"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"""
,"260092844",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""20"",""addr:street""=>""Novena Rise"",""building:levels""=>""4"",""roof:levels""=>""1"""
,"260092845",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""21"",""addr:street""=>""Jalan Novena"",""building:levels""=>""2"""
,"260092846",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""21"",""addr:street""=>""Jalan Novena Timor"",""building:levels""=>""2"",""roof:shape""=>""saltbox"""
,"260092847",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""21"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"",""roof:levels""=>""1"",""roof:shape""=>""gabled"""
,"260092848",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""22"",""addr:street""=>""Jalan Novena Selatan"",""building:levels""=>""2"""
,"260092849",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""22"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"""
,"260092850",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""22"",""addr:street""=>""Novena Rise"",""building:levels""=>""4"",""roof:levels""=>""1"""
,"260092851",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""23"",""addr:street""=>""Jalan Novena"",""building:levels""=>""2"""
,"260092852",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""23"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"",""roof:levels""=>""1"",""roof:shape""=>""flat"""
,"260092853",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""24"",""addr:street""=>""Jalan Novena Selatan"",""building:levels""=>""2"""
,"260092854",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""24"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"""
,"260092855",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""24"",""addr:street""=>""Novena Rise"",""building:levels""=>""4"",""roof:levels""=>""1"""
,"260092856",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""25"",""addr:street""=>""Jalan Novena"",""building:levels""=>""2"""
,"260092857",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""25"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"",""roof:levels""=>""1"",""roof:shape""=>""gabled"""
,"260092858",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""26"",""addr:street""=>""Jalan Novena Selatan"",""building:levels""=>""2"""
,"260092859",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""26"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"""
,"260092860",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""26"",""addr:street""=>""Novena Rise"",""building:levels""=>""4"",""roof:levels""=>""1"""
,"260092861",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""27"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"",""roof:levels""=>""1"",""roof:shape""=>""gabled"""
,"260092863",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""28"",""addr:street""=>""Jalan Novena Selatan"",""building:levels""=>""3"""
,"260092865",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""28"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"",""roof:levels""=>""1"""
,"260092867",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""3"",""addr:street""=>""Jalan Novena"",""building:levels""=>""3"",""roof:levels""=>""1"",""roof:shape""=>""hipped"""
,"260092870",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""3"",""addr:street""=>""Jalan Novena Timor"",""building:levels""=>""2"""
,"260092872",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""3"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"""
,"260092875",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""30"",""building:levels""=>""2"""
,"260092877",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""32"",""building:levels""=>""4"""
,"260092879",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""32"",""addr:street""=>""Jalan Novena"",""building:levels""=>""2"""
,"260092882",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""34"",""addr:street""=>""Jalan Novena"",""building:levels""=>""2"""
,"260092884",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""34"",""addr:street""=>""Jalan Novena Barat"",""building:levels""=>""2"""
,"260092887",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""36"",""addr:street""=>""Jalan Novena"",""building:levels""=>""2"",""roof:levels""=>""1"""
,"260092890",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""36"",""addr:street""=>""Jalan Novena Barat"",""building:levels""=>""2"""
,"260092892",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""38"",""addr:street""=>""Jalan Novena"",""building:levels""=>""2"""
,"260092895",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""4"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""3"",""roof:levels""=>""1"""
,"260092897",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""40"",""addr:street""=>""Jalan Novena"",""building:levels""=>""2"""
,"260092900",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""42"",""addr:street""=>""Jalan Novena"",""building:levels""=>""2"""
,"260092902",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""44"",""addr:street""=>""Jalan Novena"",""building:levels""=>""2"",""roof:shape""=>""gabled"""
,"260092905",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""46"",""addr:street""=>""Jalan Novena"",""building:levels""=>""2"",""roof:shape""=>""gabled"""
,"260092908",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""48"",""addr:street""=>""Jalan Novena"",""building:levels""=>""2"",""roof:shape""=>""gabled"""
,"260092910",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""5"",""addr:street""=>""Jalan Novena Timor"",""building:levels""=>""3"",""roof:levels""=>""1"""
,"260092912",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""5"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"""
,"260092915",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""50"",""addr:street""=>""Jalan Novena"",""building:levels""=>""2"",""roof:shape""=>""gabled"""
,"260092918",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""6"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"",""roof:levels""=>""1"""
,"260092920",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""7"",""addr:street""=>""Jalan Novena Timor"",""building:levels""=>""4"""
,"260092923",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""7"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"""
,"260092925",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""8"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""2"",""roof:levels""=>""1"""
,"260092928",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""9"",""addr:street""=>""Jalan Novena Timor"",""building:levels""=>""3"""
,"260092929",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""9"",""addr:street""=>""Jalan Novena Utara"",""building:levels""=>""3"",""roof:levels""=>""1"""
,"260100867",,,,,,,,,,,,,meadow,,,,,,,,,,
,"260465563",Ava Towers,,,,,,,apartments,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:housename""=>""Ava Towers"",""addr:housenumber""=>""10"",""addr:postcode""=>""329949"",""addr:street""=>""Ava Road"",""building:levels""=>""20"""
,"260472491",Communicable Disease Centre,,,hospital,,,,,,,,,,,,,,,,,,,"""emergency""=>""no"",""healthcare""=>""hospital"",""wheelchair""=>""yes"",""wikidata""=>""Q5154059"",""wikipedia""=>""en:Communicable Disease Centre"""
,"260472494",NUSS Mandalay Guild House,,,,,,,yes,,,,,,,,,,,,,,,"""access""=>""private"",""addr:city""=>""Singapore"",""addr:country""=>""SG"",""addr:housenumber""=>""2"",""addr:postcode""=>""308206"",""addr:street""=>""Mandalay Road"",""club""=>""social"",""name:en""=>""NUSS Mandalay Guild House"",""operator""=>""The National University of Singapore S"
,"260472496",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472498",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472501",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472503",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472506",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472509",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472511",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472513",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472515",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472517",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472520",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472522",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472524",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472527",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472529",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472530",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472531",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472532",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472533",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472535",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472537",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472539",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472540",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472542",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472544",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472545",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472547",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472549",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472551",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472553",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472554",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472556",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472558",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472560",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472562",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472564",,,,,,,,yes,,,,,,,,,,,,,,,
,"260472583",,,,parking,,,,,,,,,,,,,,,,,,,"""parking""=>""surface"""
,"260478547",Balestier Point,,,,,,,residential,,,,,,,,,,,,,,,"""addr:city""=>""Singapore"",""addr:housenumber""=>""279"",""addr:postcode""=>""329727"",""addr:street""=>""Balestier Road"",""architect""=>""RDC Architects"",""wikidata""=>""Q107803633"",""year_of_construction""=>""1986"""
,"260548768",Eng Aun Park,,,,,,,,,,,,residential,,,,,,,,,,"""name:zh""=>""永安园"",""residential""=>""landed"""
,"260549147",KiddiWinkie Schoolhouse,,,kindergarten,,,,kindergarten,,,,,,,,,,,,,,,"""addr:housenumber""=>""1"",""addr:postcode""=>""307903"",""addr:street""=>""Novena Terrace"",""building:levels""=>""2"",""check_date""=>""2024-03-12"",""opening_hours""=>""Mo-Fr 07:00-19:00; Sa-Su off"",""operator:type""=>""private"",""preschool""=>""yes"",""roof:shape""=>""many"",""websit"
,"260549148",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""11"",""addr:street""=>""Novena Terrace"""
,"260549149",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""15"",""addr:street""=>""Novena Terrace"""
,"260549150",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""17"",""addr:street""=>""Novena Terrace"""
,"260549151",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""19"",""addr:street""=>""Novena Terrace"""
,"260549152",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""21"",""addr:street""=>""Novena Terrace"""
,"260549153",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""23"""
,"260549154",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""25"""
,"260549155",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""27"""
,"260549156",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""29"""
,"260549157",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""3"",""addr:street""=>""Novena Terrace"",""building:levels""=>""3"""
,"260549158",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""31"""
,"260549159",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""33"""
,"260549160",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""35"""
,"260549161",,,,,,,,terrace,,,,,,,,,,,,,,,"""addr:housenumber""=>""37"",""building:levels""=>""2"""
,"260549162",,,,,,,,terrace,,,,,,,,,,,,,,,"""addr:housenumber""=>""39"",""building:levels""=>""2"""
,"260549163",,,,,,,,terrace,,,,,,,,,,,,,,,"""addr:housenumber""=>""41"",""building:levels""=>""2"",""roof:levels""=>""1"",""roof:shape""=>""gabled"""
,"260549164",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""5"",""addr:street""=>""Novena Terrace"",""building:levels""=>""3"""
,"260549165",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""7"",""addr:street""=>""Novena Terrace"",""building:levels""=>""3"""
,"260549166",,,,,,,,house,,,,,,,,,,,,,,,"""addr:housenumber""=>""9"",""addr:street""=>""Novena Terrace"",""building:levels""=>""3"""
,"260549167",Mount Elizabeth Novena Hospital,,,hospital,,,,,,,,,,,,,,,,,,,"""addr:housenumber""=>""38"",""addr:street""=>""Irrawaddy Road"",""check_date""=>""2024-12-27"",""email""=>""mnpac@parkwaypantai.com"",""healthcare""=>""hospital"",""name:ms""=>""Hospital Mount Elizabeth Novena"",""name:zh""=>""伊丽莎白医诺维娜院"",""operator""=>""Parkway Health"",""pho"
,"260571322",Royal Square at Novena,,,,,,,retail,,,,,,,,,,,,mall,,,"""email""=>""enquiry@royal-square.com.sg"",""height""=>""0"",""phone""=>""+65 61001866"",""toilets""=>""yes"",""website""=>""https://royal-square.com.sg/"""
,"260573081",,,,parking,,,,,,,,,,,,,,,,,,,"""access""=>""customers"",""fee""=>""yes"",""parking""=>""underground"""
,"260573361",Novena Court,,,,,fence,,,,,,,residential,,,,,,,,,,"""name:zh""=>""诺维娜阁"",""residential""=>""landed"""
,"260574473",,,,,,,,apartments,,,,,,,,,,,,,,,"""addr:housenumber""=>""10"",""building:levels""=>""5"""
