time,temperature_2m,relative_humidity_2m,wind_speed_10m_ms,shortwave_radiation,direct_radiation,diffuse_radiation,cloud_cover,cell_id,lat,lon,building_density,road_fraction,gvi_percent,svf,shade_fraction,park_distance_m,elderly_proxy,outdoor_exposure_proxy,land_use_hint,tair_local_c,wind_local_ms,tmrt_proxy_c,utci_c,wbgt_proxy_c,wbgt_category_sg,utci_category,wbgt_moderate_or_high,wbgt_high,utci_strong_or_higher
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_001,1.328,103.8511,0.516,0.289,19.08,0.726,0.44,738.0,0.259,0.442,HDB/residential,28.264174999999998,1.6051677269999998,27.95315612,28.94498469654856,26.687220764007357,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_002,1.328,103.8537,0.471,0.313,13.97,0.503,0.423,629.0,0.094,0.563,mixed,28.28095,1.3301246141249998,28.085873712,29.143404896624766,26.72337120401205,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_003,1.328,103.8563,0.445,0.265,12.01,0.399,0.479,867.0,0.183,0.279,mixed,28.321812499999997,1.200403194375,28.144721108,29.258413753875782,26.770910625238756,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_004,1.328,103.8589,0.467,0.279,10.57,0.586,0.345,885.0,0.15,0.672,mixed,28.3860125,1.4463991327499999,28.34235666,29.262121031654075,26.830775394525517,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_005,1.328,103.8615,0.49,0.215,20.21,0.434,0.473,511.0,0.114,0.374,mixed,28.050874999999998,1.2256373324999998,27.636386135999995,28.865160308959116,26.488664217435968,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_006,1.3302,103.8485,0.528,0.344,10.14,0.495,0.295,771.0,0.157,0.657,HDB/residential,28.5067875,1.28763897,28.4743227,29.465205383529998,26.957356533682486,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_007,1.3302,103.8511,0.515,0.159,12.47,0.496,0.361,889.0,0.232,0.462,HDB/residential,28.3035875,1.2961723049999998,28.176008588000002,29.21397115090078,26.751513776962817,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_008,1.3302,103.8537,0.46,0.245,13.05,0.661,0.372,783.0,0.125,0.306,mixed,28.295124999999995,1.5539895074999999,28.182376615999996,29.089955596618587,26.73245549446757,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_009,1.3302,103.8563,0.545,0.348,10.19,0.635,0.408,779.0,0.198,0.815,HDB/residential,28.5323,1.4643277593749997,28.48395424,29.39785403594035,26.973184885955952,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_010,1.3302,103.8589,0.5,0.395,2.0,0.601,0.321,968.0,0.185,0.391,HDB/residential,28.683249999999997,1.4467550624999996,28.910298607999998,29.6837152749282,27.139684221336374,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_011,1.3302,103.8615,0.486,0.329,18.53,0.507,0.398,646.0,0.226,0.569,mixed,28.2337375,1.3272155002500001,27.912415228,29.039555892934242,26.669111854707083,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_012,1.3302,103.8641,0.465,0.371,11.84,0.656,0.349,788.0,0.16,0.354,mixed,28.432849999999995,1.5438722550000001,28.365464911999997,29.253112315034326,26.870908128205357,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_013,1.3324,103.8485,0.51,0.351,10.93,0.51,0.303,723.0,0.163,0.434,HDB/residential,28.456225,1.3178297625,28.40065684,29.388937650622413,26.904832230175174,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_014,1.3324,103.8511,0.494,0.332,20.49,0.587,0.479,592.0,0.084,0.527,mixed,28.1851125,1.4314185472499996,27.788098804,28.905740120811913,26.611746607261146,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_015,1.3324,103.8537,0.512,0.467,9.92,0.565,0.378,651.0,0.237,0.72,HDB/residential,28.544562499999998,1.3908558599999998,28.50203226,29.447599477001944,26.988916436152678,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_016,1.3324,103.8563,0.552,0.167,17.5,0.39,0.48,918.0,0.21,0.382,HDB/residential,28.258625,1.13522811,27.9148346,29.1531219093257,26.701560246400014,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_017,1.3324,103.8589,0.514,0.23,3.11,0.518,0.263,971.0,0.134,0.636,HDB/residential,28.5382875,1.3263600315,28.735023532,29.58283552274772,27.00108161980078,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_018,1.3324,103.8615,0.463,0.274,15.44,0.425,0.433,849.0,0.1,0.372,mixed,28.28585,1.2272301468749998,28.0272236,29.171009320134033,26.729078991273028,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_019,1.3324,103.8641,0.508,0.393,4.74,0.372,0.37,920.0,0.193,0.572,HDB/residential,28.639374999999998,1.1325887220000002,28.712725719999998,29.727179236361284,27.101921615116645,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_020,1.3346,103.8485,0.462,0.349,12.85,0.474,0.511,726.0,0.12,0.609,mixed,28.3646375,1.2952112235000002,28.164002972,29.24189701011001,26.80677633441074,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_021,1.3346,103.8511,0.455,0.363,17.24,0.478,0.491,639.0,0.221,0.758,mixed,28.248112499999998,1.3045203112499997,27.924055604,29.06394289893538,26.684117183311972,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_022,1.3346,103.8537,0.5,0.21,6.56,0.435,0.348,823.0,0.194,0.549,mixed,28.440499999999997,1.2218146874999998,28.481236639999995,29.466165922309145,26.900222766176885,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_023,1.3346,103.8563,0.521,0.356,9.47,0.827,0.415,627.0,0.126,0.688,HDB/residential,28.4585,1.737381558375,28.468247840000004,29.229931904361496,26.89294354603529,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_024,1.3346,103.8589,0.501,0.327,13.36,0.537,0.356,478.0,0.158,0.733,HDB/residential,28.272724999999998,1.359454079625,28.129669255999996,29.144724547161537,26.71725558442603,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_025,1.3346,103.8615,0.515,0.2,11.72,0.579,0.342,708.0,0.183,0.213,HDB/residential,28.31225,1.4079267731249998,28.233725263999997,29.190547586714768,26.757923957441196,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_026,1.3346,103.8641,0.514,0.375,16.28,0.666,0.349,494.0,0.206,0.592,HDB/residential,28.280725,1.5257181405000002,28.082431432000003,29.04900570919556,26.714078160217014,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_027,1.3368,103.8485,0.52,0.55,13.65,0.666,0.468,802.0,0.164,0.621,HDB/residential,28.619562499999997,1.5218112900000003,28.447138723999995,29.40152354245095,27.048314847727756,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_028,1.3368,103.8511,0.463,0.281,8.94,0.55,0.507,585.0,0.214,0.156,mixed,28.319612499999998,1.3992717562499997,28.250978899999996,29.206600999125754,26.766175940561745,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_029,1.3368,103.8537,0.485,0.357,11.47,0.425,0.347,845.0,0.143,0.656,mixed,28.4561375,1.2159530156249998,28.3476399,29.416193652726278,26.906303266414845,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_030,1.3368,103.8563,0.514,0.188,21.58,0.636,0.353,604.0,0.147,0.552,HDB/residential,28.070525,1.485307713,27.704616584,28.78025117658074,26.498911822100432,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_031,1.3368,103.8589,0.469,0.261,13.83,0.649,0.336,681.0,0.156,0.372,mixed,28.259824999999996,1.531680497625,28.136851271999998,29.060041277990123,26.69813567220482,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_032,1.3368,103.8615,0.59,0.332,3.79,0.595,0.467,1026.0,0.184,0.472,HDB/residential,28.699637499999998,1.38369538125,28.810138619999996,29.676518255774635,27.151174034052282,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_033,1.3368,103.8641,0.558,0.273,12.64,0.614,0.351,735.0,0.098,0.227,HDB/residential,28.418312500000003,1.4283384764999998,28.316448372,29.276166641817184,26.85955252111392,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_034,1.339,103.8485,0.479,0.23,19.38,0.411,0.426,707.0,0.252,0.178,mixed,28.152287499999996,1.1998887086249999,27.775158027999996,28.997140154969518,26.591824272213668,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_035,1.339,103.8511,0.556,0.301,5.54,0.559,0.362,868.0,0.263,0.484,HDB/residential,28.601374999999997,1.3568231505,28.695458583999997,29.58374167067934,27.05497169570463,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_036,1.339,103.8537,0.508,0.323,18.85,0.423,0.58,466.0,0.172,0.701,HDB/residential,28.169187499999996,1.2014623604999999,27.754927819999995,28.996137921009776,26.605948741311757,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_037,1.339,103.8563,0.518,0.19,9.78,0.476,0.345,966.0,0.198,0.367,HDB/residential,28.383824999999998,1.267617771,28.33850756,29.346439661188995,26.83687065224887,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_038,1.339,103.8589,0.547,0.295,14.59,0.606,0.372,710.0,0.217,0.523,HDB/residential,28.376862499999998,1.42454786025,28.205756035999997,29.204661710292218,26.81462903872426,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_039,1.339,103.8615,0.496,0.309,17.43,0.493,0.472,702.0,0.169,0.662,mixed,28.2733625,1.302615066,27.953603108000003,29.09212089806453,26.7092542884007,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_040,1.339,103.8641,0.532,0.395,17.2,0.551,0.482,693.0,0.196,0.514,HDB/residential,28.388237499999995,1.3602809415,28.082106235999994,29.18481936535492,26.820101785885093,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_041,1.3412,103.8511,0.496,0.348,11.95,0.772,0.335,749.0,0.238,0.625,mixed,28.429824999999997,1.6813190639999998,28.392482759999996,29.203392378877698,26.864074888409554,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_042,1.3412,103.8537,0.526,0.32,15.68,0.447,0.433,747.0,0.229,0.612,HDB/residential,28.3697125,1.2244190902499998,28.108276947999997,29.255031977809153,26.811310009775756,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_043,1.3412,103.8563,0.455,0.214,18.52,0.51,0.394,806.0,0.192,0.389,mixed,28.1679,1.3487101312499998,27.84907632,28.964294865480984,26.60367167578222,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_044,1.3412,103.8589,0.471,0.289,9.05,0.385,0.326,922.0,0.196,0.627,mixed,28.427612500000002,1.168260016875,28.389801780000003,29.44520580687585,26.885236593959007,low,moderate heat stress,False,False,False
2026-05-14 02:00:00+0800,27.81,85.0,2.19,19.2,12.5,6.7,82.2,TP_045,1.3412,103.8615,0.534,0.287,15.56,0.433,0.427,795.0,0.196,0.251,HDB/residential,28.3741125,1.2015199027499999,28.115664468,29.27270622055965,26.81695601547804,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_001,1.328,103.8511,0.516,0.289,19.08,0.726,0.44,738.0,0.259,0.442,HDB/residential,28.064175,1.480565666,28.088050680000002,28.99389819370834,26.588400037602632,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_002,1.328,103.8537,0.471,0.313,13.97,0.503,0.423,629.0,0.094,0.563,mixed,28.08095,1.22687293175,28.172904093,29.166060804878914,26.6211019926958,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_003,1.328,103.8563,0.445,0.265,12.01,0.399,0.479,867.0,0.183,0.279,mixed,28.121812499999997,1.10722121125,28.179457137,29.25465339727495,26.665118432133596,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_004,1.328,103.8589,0.467,0.279,10.57,0.586,0.345,885.0,0.15,0.672,mixed,28.1860125,1.3341215745,28.492706990000002,29.315811001270095,26.732868786955372,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_005,1.328,103.8615,0.49,0.215,20.21,0.434,0.473,511.0,0.114,0.374,mixed,27.850875,1.130496535,27.682144153999996,28.866950483125617,26.383293993722912,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_006,1.3302,103.8485,0.528,0.344,10.14,0.495,0.295,771.0,0.157,0.657,HDB/residential,28.306787500000002,1.1876852599999999,28.622483425000002,29.515236995658277,26.85920303608047,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_007,1.3302,103.8511,0.515,0.159,12.47,0.496,0.361,889.0,0.232,0.462,HDB/residential,28.1035875,1.19555619,28.291863732000003,29.24929385217627,26.651060188637615,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_008,1.3302,103.8537,0.46,0.245,13.05,0.661,0.372,783.0,0.125,0.306,mixed,28.095124999999996,1.433360185,28.339527123999996,29.14838591852961,26.63502781932183,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_009,1.3302,103.8563,0.545,0.348,10.19,0.635,0.408,779.0,0.198,0.815,HDB/residential,28.3323,1.35065848125,28.61368936,29.442339287852736,26.87416337162571,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_010,1.3302,103.8589,0.5,0.395,2.0,0.601,0.321,968.0,0.185,0.391,HDB/residential,28.483249999999998,1.334449875,29.078079637,29.745428929660132,27.043255076772244,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_011,1.3302,103.8615,0.486,0.329,18.53,0.507,0.398,646.0,0.226,0.569,mixed,28.0337375,1.2241896395,28.012967942,29.068381964660688,26.56764588122993,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_012,1.3302,103.8641,0.465,0.371,11.84,0.656,0.349,788.0,0.16,0.354,mixed,28.232849999999996,1.42402829,28.534227767999997,29.316738423509296,26.774377126993205,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_013,1.3324,103.8485,0.51,0.351,10.93,0.51,0.303,723.0,0.163,0.434,HDB/residential,28.256225,1.2155324749999998,28.54958201,29.439852539513193,26.806717037556005,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_014,1.3324,103.8511,0.494,0.332,20.49,0.587,0.479,592.0,0.084,0.527,mixed,27.9851125,1.3203038655,27.867009381,28.92633218860831,26.509001075087042,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_015,1.3324,103.8537,0.512,0.467,9.92,0.565,0.378,651.0,0.237,0.72,HDB/residential,28.3445625,1.2828898799999997,28.62884039,29.489571878053646,26.88961093049383,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_016,1.3324,103.8563,0.552,0.167,17.5,0.39,0.48,918.0,0.21,0.382,HDB/residential,28.058625,1.0471053799999999,27.9470094,29.146891020595604,26.595403697019652,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_017,1.3324,103.8589,0.514,0.23,3.11,0.518,0.263,971.0,0.134,0.636,HDB/residential,28.3382875,1.2234005769999998,28.906632198,29.644332573450725,26.904532071222384,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_018,1.3324,103.8615,0.463,0.274,15.44,0.425,0.433,849.0,0.1,0.372,mixed,28.08585,1.13196570625,28.089333525,29.180351337435518,26.62504382537703,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_019,1.3324,103.8641,0.508,0.393,4.74,0.372,0.37,920.0,0.193,0.572,HDB/residential,28.439375,1.044670876,28.788900079999998,29.741134175732228,26.99903877118155,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_020,1.3346,103.8485,0.462,0.349,12.85,0.474,0.511,726.0,0.12,0.609,mixed,28.1646375,1.1946697130000001,28.200861858,29.240864407497188,26.70133957837923,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_021,1.3346,103.8511,0.455,0.363,17.24,0.478,0.491,639.0,0.221,0.758,mixed,28.0481125,1.2032561775,27.971520206,29.06795324593281,26.57923324591158,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_022,1.3346,103.8537,0.5,0.21,6.56,0.435,0.348,823.0,0.194,0.549,mixed,28.240499999999997,1.126970625,28.58558046,29.494833477169806,26.799068823062772,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_023,1.3346,103.8563,0.521,0.356,9.47,0.827,0.415,627.0,0.126,0.688,HDB/residential,28.258499999999998,1.60251632325,28.644740385,29.299719964426085,26.797187726593602,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_024,1.3346,103.8589,0.501,0.327,13.36,0.537,0.356,478.0,0.158,0.733,HDB/residential,28.072725,1.25392568075,28.259904084,29.1877529192896,26.61778913300096,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_025,1.3346,103.8615,0.515,0.2,11.72,0.579,0.342,708.0,0.183,0.213,HDB/residential,28.11225,1.2986356537499997,28.383602946,29.24340923932019,26.659838990097214,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_026,1.3346,103.8641,0.514,0.375,16.28,0.666,0.349,494.0,0.206,0.592,HDB/residential,28.080725,1.4072833990000002,28.254130298000003,29.11371771199306,26.6175248019274,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_027,1.3368,103.8485,0.52,0.55,13.65,0.666,0.468,802.0,0.164,0.621,HDB/residential,28.419562499999998,1.4036798200000002,28.550892635999997,29.43492341789618,26.947819458195273,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_028,1.3368,103.8511,0.463,0.281,8.94,0.55,0.507,585.0,0.214,0.156,mixed,28.1196125,1.2906524874999998,28.306673349999997,29.215998279075983,26.66205879777505,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_029,1.3368,103.8537,0.485,0.357,11.47,0.425,0.347,845.0,0.143,0.656,mixed,28.2561375,1.1215639687499999,28.449505475,29.443610200018554,26.804999108060507,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_030,1.3368,103.8563,0.514,0.188,21.58,0.636,0.353,604.0,0.147,0.552,HDB/residential,27.870525,1.370009854,27.865277675999998,28.83928300107405,26.40133883750371,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_031,1.3368,103.8589,0.469,0.261,13.83,0.649,0.336,681.0,0.156,0.372,mixed,28.059824999999996,1.41278292475,28.310881807999998,29.12591318653794,26.601714485743578,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_032,1.3368,103.8615,0.59,0.332,3.79,0.595,0.467,1026.0,0.184,0.472,HDB/residential,28.4996375,1.2762852374999998,28.897396304999997,29.70017999298816,27.04951459708978,low,moderate heat stress,False,False,False
2026-05-14 03:00:00+0800,27.61,85.7,2.02,43.8,28.5,15.3,58.5,TP_033,1.3368,103.8641,0.558,0.273,12.64,0.614,0.351,735.0,0.098,0.227,HDB/residential,28.218312500000003,1.317462887,28.471784958000004,29.33186587597632,26.76197709781438,low,moderate heat stress,False,False,False
