building_id,source_name,source_priority,source_building_id,area_m2,height_m_original,height_source_original,levels_original,building_type_original,confidence_original,raw_properties_json,candidate_id,geometry_source,is_ml_source,dedup_status,source_candidates,source_candidate_ids,n_source_candidates,best_iou,levels_promoted_from_source,levels_promoted_from_id,promoted_fields,type_promoted_from_source,type_promoted_from_id,height_promoted_from_source,height_promoted_from_id,lu_desc_v10,height_m,height_source,height_confidence,height_warning,intersects_v09_tile,v09_tile_types,v09_tile_ids,qa_category,qa_target_type,qa_priority_score,review_status,manual_decision,manual_height_m,manual_notes,centroid_x_svy21,centroid_y_svy21
v10_bldg_002241,osm,3,osm_863261659,203.71976690277373,,height,2.0,house,,"{ ""osm_id"": ""863261659"", ""source_name"": ""osm"", ""building"": ""house"", ""building_levels"": ""2"", ""roof_levels"": ""1"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""19\"", \""addr:street\"": \""Whitley Road\"", \""building\"": \""house\"", \""building:levels\"": \""2\"", \""roof:levels\"": \""1\"" }"", ""area_m2"": ""203.71976690277373"" }",cand_osm_003569,osm,False,accepted_new,osm,osm_863261659,1,0.0,,,,,,,,RESIDENTIAL,6.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.204,todo,,,,28751.99011703238,34334.009869017755
v10_bldg_002249,osm,3,osm_875707788,202.55976550918092,,height,,detached,,"{ ""osm_id"": ""875707788"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""6\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""202.55976550918092"" }",cand_osm_003589,osm,False,accepted_new,osm,osm_875707788,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.203,todo,,,,31387.64438471185,36175.30174234662
v10_bldg_002246,osm,3,osm_271791526,203.0702064400371,,height,2.0,retail,,"{ ""osm_id"": ""271791526"", ""source_name"": ""osm"", ""building"": ""retail"", ""building_levels"": ""2"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""558\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""retail\"", \""building:levels\"": \""2\"", \""roof:shape\"": \""hipped\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""203.0702064400371"" }",cand_osm_001018,osm,False,accepted_new,osm,osm_271791526,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,6.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.203,todo,,,,29287.785283302655,34335.53200081851
v10_bldg_002269,osm,3,osm_875707785,200.7070974679749,,height,,detached,,"{ ""osm_id"": ""875707785"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""24\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""200.7070974679749"" }",cand_osm_003587,osm,False,accepted_new,osm,osm_875707785,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.201,todo,,,,31301.051458003327,36132.423576891444
v10_bldg_002272,osm,3,osm_198101282,200.27971418891664,,height,17.0,residential,,"{ ""osm_id"": ""198101282"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""17"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housename\"": \""Vetro\"", \""addr:housenumber\"": \""22A\"", \""addr:postcode\"": \""328703\"", \""addr:street\"": \""Mar Thoma Road\"", \""building\"": \""residential\"", \""building:levels\"": \""17\"", \""building:material\"": \""glass\"", \""residential\"": \""condominium\"" }"", ""area_m2"": ""200.27971418891664"" }",cand_osm_000603,osm,False,accepted_new,osm,osm_198101282,1,0.0,,,,,,,,RESIDENTIAL,51.0,osm_levels_x_3m:levels_original,medium_high,,True,clean_hazard_top,T01_clean_hazard_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.2,todo,,,,31255.43243379408,34416.57474607081
v10_bldg_002327,osm,3,osm_453945330,194.8108447325161,,height,,residential,,"{ ""osm_id"": ""453945330"", ""source_name"": ""osm"", ""building"": ""residential"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""53\"", \""addr:street\"": \""Mackerrow Road\"", \""building\"": \""residential\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""194.8108447325161"" }",cand_osm_002182,osm,False,accepted_new,osm,osm_453945330,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.195,todo,,,,31325.85756461917,36303.64889846043
v10_bldg_002354,osm,3,osm_453978613,191.50377323256473,,height,,detached,,"{ ""osm_id"": ""453978613"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""37\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""191.50377323256473"" }",cand_osm_002333,osm,False,accepted_new,osm,osm_453978613,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.192,todo,,,,31249.7216008861,36059.2293967308
v10_bldg_002348,osm,3,osm_453978667,192.17005500546935,,height,,detached,,"{ ""osm_id"": ""453978667"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""25\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""192.17005500546935"" }",cand_osm_002383,osm,False,accepted_new,osm,osm_453978667,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.192,todo,,,,31374.80092855605,36082.58666038321
v10_bldg_002351,osm,3,osm_1418040542,191.95895080568545,,height,1.0,yes,,"{ ""osm_id"": ""1418040542"", ""source_name"": ""osm"", ""building"": ""yes"", ""building_levels"": ""1"", ""layer"": ""1"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""407\"", \""addr:postcode\"": \""310407\"", \""addr:street\"": \""Braddell Rise\"", \""amenity\"": \""shelter\"", \""building\"": \""yes\"", \""building:levels\"": \""1\"", \""layer\"": \""1\"", \""shelter_type\"": \""pavilion\"" }"", ""area_m2"": ""191.95895080568545"" }",cand_osm_005080,osm,False,accepted_new,osm,osm_1418040542,1,0.0,,,,,,,,EDUCATIONAL INSTITUTION,3.0,osm_levels_x_3m:levels_original,medium_high,,True,conservative_risk_top,T02_conservative_risk_top,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.192,todo,,,,28901.66782303537,35654.49925997329
v10_bldg_002372,osm,3,osm_453978593,189.64600684371837,,height,,detached,,"{ ""osm_id"": ""453978593"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""235\"", \""addr:street\"": \""Braddell Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""189.64600684371837"" }",cand_osm_002320,osm,False,accepted_new,osm,osm_453978593,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.19,todo,,,,31325.22101250998,36186.65914167975
v10_bldg_002381,osm,3,osm_760541026,188.5731518835819,,height,3.0,apartments,,"{ ""osm_id"": ""760541026"", ""source_name"": ""osm"", ""building"": ""apartments"", ""building_levels"": ""3"", ""roof_levels"": ""0"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""568A\"", \""addr:postcode\"": \""329885\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""apartments\"", \""building:levels\"": \""3\"", \""roof:levels\"": \""0\"", \""roof:shape\"": \""hipped\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""188.5731518835819"" }",cand_osm_003224,osm,False,accepted_new,osm,osm_760541026,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.189,todo,,,,29192.108233397805,34352.448111549835
v10_bldg_002383,osm,3,osm_287646981,188.3768499887417,,height,,residential,,"{ ""osm_id"": ""287646981"", ""source_name"": ""osm"", ""building"": ""residential"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""46\"", \""addr:street\"": \""Mackerrow Road\"", \""building\"": \""residential\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""188.3768499887417"" }",cand_osm_001071,osm,False,accepted_new,osm,osm_287646981,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.188,todo,,,,31356.248891549152,36371.106396788455
v10_bldg_000718,osm,3,osm_116950402,5188.062593582904,,height,6.0,commercial,,"{ ""osm_id"": ""116950402"", ""source_name"": ""osm"", ""building"": ""commercial"", ""building_levels"": ""6"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housename\"": \""Amtech Building\"", \""addr:housenumber\"": \""159\"", \""addr:postcode\"": \""575625\"", \""addr:street\"": \""Sin Ming Road\"", \""building\"": \""commercial\"", \""building:levels\"": \""6\"" }"", ""area_m2"": ""5188.062593582904"" }",cand_osm_000223,osm,False,accepted_new,osm,osm_116950402,1,0.0,,,,,,,,BUSINESS 1,18.0,osm_levels_x_3m:levels_original,medium_high,,False,,,transport_shelter_overhead_candidate,building,12.188,todo,,,,28464.19278131648,37601.65132943544
v10_bldg_002396,osm,3,osm_863261661,187.35889366336983,,height,,house,,"{ ""osm_id"": ""863261661"", ""source_name"": ""osm"", ""building"": ""house"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""7\"", \""addr:street\"": \""Tan Sim Boh Road\"", \""building\"": \""house\"" }"", ""area_m2"": ""187.35889366336983"" }",cand_osm_003571,osm,False,accepted_new,osm,osm_863261661,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.187,todo,,,,28787.484904538298,34315.20792806448
v10_bldg_002422,osm,3,osm_261166382,183.8719675326975,,height,1.0,house,,"{ ""osm_id"": ""261166382"", ""source_name"": ""osm"", ""building"": ""house"", ""building_levels"": ""1"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""3\"", \""addr:street\"": \""Tan Sim Boh Road\"", \""building\"": \""house\"", \""building:levels\"": \""1\"" }"", ""area_m2"": ""183.8719675326975"" }",cand_osm_000863,osm,False,accepted_new,osm,osm_261166382,1,0.0,,,,,,,,RESIDENTIAL,3.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.184,todo,,,,28754.7622332088,34310.61130907527
v10_bldg_002440,osm,3,osm_875707776,181.71758302078283,,height,,house,,"{ ""osm_id"": ""875707776"", ""source_name"": ""osm"", ""building"": ""house"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""45A\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""house\"" }"", ""area_m2"": ""181.71758302078283"" }",cand_osm_003578,osm,False,accepted_new,osm,osm_875707776,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.182,todo,,,,31220.008971342024,36077.27389307621
v10_bldg_002455,osm,3,osm_261166410,179.96497435457596,,height,,house,,"{ ""osm_id"": ""261166410"", ""source_name"": ""osm"", ""building"": ""house"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""9\"", \""addr:street\"": \""Tan Sim Boh Road\"", \""building\"": \""house\"" }"", ""area_m2"": ""179.96497435457596"" }",cand_osm_000891,osm,False,accepted_new,osm,osm_261166410,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.18,todo,,,,28794.7821900131,34317.03485792465
v10_bldg_002460,osm,3,osm_453978640,179.2184601220843,,height,,detached,,"{ ""osm_id"": ""453978640"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""247\"", \""addr:street\"": \""Braddell Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""179.2184601220843"" }",cand_osm_002356,osm,False,accepted_new,osm,osm_453978640,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.179,todo,,,,31309.8963620006,36180.052199463535
v10_bldg_002467,osm,3,osm_453978575,178.0679223068795,,height,,detached,,"{ ""osm_id"": ""453978575"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""47\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""178.0679223068795"" }",cand_osm_002310,osm,False,accepted_new,osm,osm_453978575,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.178,todo,,,,31201.200922179258,36092.814973451816
v10_bldg_002466,osm,3,osm_760541030,178.11353809903548,,height,3.0,apartments,,"{ ""osm_id"": ""760541030"", ""source_name"": ""osm"", ""building"": ""apartments"", ""building_levels"": ""3"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""560\"", \""addr:postcode\"": \""329876\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""apartments\"", \""building:levels\"": \""3\"", \""roof:shape\"": \""hipped\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""178.11353809903548"" }",cand_osm_003228,osm,False,accepted_new,osm,osm_760541030,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,9.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.178,todo,,,,29260.2207392047,34356.008256690126
v10_bldg_002484,osm,3,osm_453978645,175.33557809074048,,height,,detached,,"{ ""osm_id"": ""453978645"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""33\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""175.33557809074048"" }",cand_osm_002361,osm,False,accepted_new,osm,osm_453978645,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.175,todo,,,,31274.162873005138,36044.59793056608
v10_bldg_002583,osm,3,osm_261166380,164.84630057628584,,height,,house,,"{ ""osm_id"": ""261166380"", ""source_name"": ""osm"", ""building"": ""house"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""5\"", \""addr:street\"": \""Whitley Road\"", \""building\"": \""house\"" }"", ""area_m2"": ""164.84630057628584"" }",cand_osm_000862,osm,False,accepted_new,osm,osm_261166380,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.165,todo,,,,28840.245181143688,34318.59597583226
v10_bldg_002580,osm,3,osm_875707791,165.3796901002084,,height,,detached,,"{ ""osm_id"": ""875707791"", ""source_name"": ""osm"", ""building"": ""detached"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""43\"", \""addr:street\"": \""Carmichael Road\"", \""building\"": \""detached\"" }"", ""area_m2"": ""165.3796901002084"" }",cand_osm_003592,osm,False,accepted_new,osm,osm_875707791,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.165,todo,,,,31234.87599389214,36067.07222392584
v10_bldg_002586,osm,3,osm_453940658,164.38265190928962,,height,,residential,,"{ ""osm_id"": ""453940658"", ""source_name"": ""osm"", ""building"": ""residential"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""43\"", \""addr:street\"": \""Mackerrow Road\"", \""building\"": \""residential\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""164.38265190928962"" }",cand_osm_002127,osm,False,accepted_new,osm,osm_453940658,1,0.0,,,,,,,,RESIDENTIAL,15.0,lu_default:RESIDENTIAL,medium,,True,overhead_confounded_hazard_case,T06_overhead_confounded_hazard_case,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.164,todo,,,,31388.089307697846,36318.92421188446
v10_bldg_002647,osm,3,osm_271791516,161.53633132391803,,height,1.0,retail,,"{ ""osm_id"": ""271791516"", ""source_name"": ""osm"", ""building"": ""retail"", ""building_levels"": ""1"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""536\"", \""addr:street\"": \""Balestier Road\"", \""building\"": \""retail\"", \""building:levels\"": \""1\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""161.53633132391803"" }",cand_osm_001009,osm,False,accepted_new,osm,osm_271791516,1,0.0,,,,,,,,COMMERCIAL & RESIDENTIAL,3.0,osm_levels_x_3m:levels_original,medium_high,,True,open_paved_hotspot,T04_open_paved_hotspot,critical_tile_building_review;transport_shelter_overhead_candidate,building,12.162,todo,,,,29355.40695699408,34328.72105545577
