review_layer,qa_target_type,qa_category,qa_priority_score,building_id,cell_id,source_name,area_m2,height_m,height_source,height_confidence,height_warning,review_status,manual_decision,manual_height_m,manual_notes,source_priority,source_building_id,height_m_original,height_source_original,levels_original,building_type_original,confidence_original,raw_properties_json,candidate_id,geometry_source,is_ml_source,dedup_status,source_candidates,source_candidate_ids,n_source_candidates,best_iou,levels_promoted_from_source,levels_promoted_from_id,promoted_fields,type_promoted_from_source,type_promoted_from_id,height_promoted_from_source,height_promoted_from_id,lu_desc_v10,intersects_v09_tile,v09_tile_types,v09_tile_ids,matched_canonical_idx,match_idx,match_iou,match_candidate_overlap,match_existing_overlap,match_area_ratio,match_centroid_distance,old_dsm_area_m2,new_dsm_area_m2,osm_area_m2,osm_count_intersections,old_vs_osm_completeness,new_vs_osm_completeness,coverage_gain_vs_osm,new_minus_old_dsm_area_m2,hazard_rank_true_v08,risk_rank_v08_conditioned,risk_rank_v08_social_conditioned,hazard_score,max_utci_c,old_hazard_rank
building,building,critical_tile_building_review;transport_shelter_overhead_candidate;very_large_default_height_building,15.964,v10_bldg_000733,,osm,3963.8628523176426,10.0,lu_default:INDUSTRIAL,medium,,todo,,,,3.0,osm_169537925,,height,,industrial,,"{ ""osm_id"": ""169537925"", ""source_name"": ""osm"", ""building"": ""industrial"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""1\"", \""addr:street\"": \""Toa Payoh Industrial Park\"", \""building\"": \""industrial\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""3963.8628523176426"" }",cand_osm_000409,osm,False,accepted_new,osm,osm_169537925,1.0,0.0,,,,,,,,BUSINESS 1,True,clean_shaded_reference,T05_clean_shaded_reference,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate;very_large_default_height_building,15.889,v10_bldg_000734,,osm,3888.7533002367945,10.0,lu_default:INDUSTRIAL,medium,,todo,,,,3.0,osm_169537926,,height,,industrial,,"{ ""osm_id"": ""169537926"", ""source_name"": ""osm"", ""building"": ""industrial"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""11\"", \""addr:street\"": \""Toa Payoh Industrial Park\"", \""building\"": \""industrial\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""3888.7533002367945"" }",cand_osm_000410,osm,False,accepted_new,osm,osm_169537926,1.0,0.0,,,,,,,,BUSINESS 1,True,clean_shaded_reference,T05_clean_shaded_reference,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate;very_large_default_height_building,15.1,v10_bldg_000751,,osm,3099.6228765801643,10.0,lu_default:INDUSTRIAL,medium,,todo,,,,3.0,osm_169537919,,height,,industrial,,"{ ""osm_id"": ""169537919"", ""source_name"": ""osm"", ""building"": ""industrial"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""12\"", \""addr:street\"": \""Toa Payoh Industrial Park\"", \""building\"": \""industrial\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""3099.6228765801643"" }",cand_osm_000403,osm,False,accepted_new,osm,osm_169537919,1.0,0.0,,,,,,,,BUSINESS 1,True,clean_shaded_reference,T05_clean_shaded_reference,,,,,,,,,,,,,,,,,,,,,
building,building,transport_shelter_overhead_candidate,15.081,v10_bldg_000703,,osm,8080.8738971106795,12.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_183708669,,height,4.0,office,,"{ ""osm_id"": ""183708669"", ""source_name"": ""osm"", ""building"": ""office"", ""building_levels"": ""4"", ""name"": ""Tat Ann Building"", ""raw_tags_json"": ""{ \""addr:housename\"": \""Tat Ann Building\"", \""addr:housenumber\"": \""40\"", \""addr:postcode\"": \""577185\"", \""addr:street\"": \""Jalan Pemimpin\"", \""building\"": \""office\"", \""building:levels\"": \""4\"", \""name\"": \""Tat Ann Building\"" }"", ""area_m2"": ""8080.8738971106795"" }",cand_osm_000595,osm,False,accepted_new,osm,osm_183708669,1.0,0.0,,,,,,,,BUSINESS 1,False,,,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;very_large_default_height_building,15.0,v10_bldg_000698,,osm,10728.146697840539,10.0,lu_default:INDUSTRIAL,medium,,todo,,,,3.0,osm_1222166293,,height,,industrial,,"{ ""osm_id"": ""1222166293"", ""source_name"": ""osm"", ""building"": ""industrial"", ""raw_tags_json"": ""{ \""building\"": \""industrial\"" }"", ""area_m2"": ""10728.146697840539"" }",cand_osm_004620,osm,False,accepted_new,osm,osm_1222166293,1.0,0.0,,,,,,,,RESERVE SITE,True,clean_shaded_reference;overhead_confounded_hazard_case,T05_clean_shaded_reference;T06_overhead_confounded_hazard_case,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,14.937,v10_bldg_000756,,osm,2936.739683528314,18.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_875714797,,height,6.0,parking,,"{ ""osm_id"": ""875714797"", ""source_name"": ""osm"", ""building"": ""parking"", ""building_levels"": ""6"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""2\"", \""addr:neighbourhood\"": \""Gem Residences\"", \""addr:postcode\"": \""319513\"", \""addr:street\"": \""Lorong 4 Toa Payoh\"", \""amenity\"": \""parking\"", \""building\"": \""parking\"", \""building:levels\"": \""6\"", \""parking\"": \""multi-storey\"" }"", ""area_m2"": ""2936.739683528314"" }",cand_osm_003599,osm,False,accepted_new,osm,osm_875714797,1.0,0.0,,,,,,,,RESIDENTIAL,True,social_risk_top,T03_social_risk_top,,,,,,,,,,,,,,,,,,,,,
building,building,transport_shelter_overhead_candidate;very_large_default_height_building,14.801,v10_bldg_000705,,osm,7801.021769458473,10.0,lu_default:INDUSTRIAL,medium,,todo,,,,3.0,osm_117325095,,height,,industrial,,"{ ""osm_id"": ""117325095"", ""source_name"": ""osm"", ""building"": ""industrial"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""501\"", \""addr:postcode\"": \""569621\"", \""addr:street\"": \""Ang Mo Kio Industrial Park 1\"", \""building\"": \""industrial\"" }"", ""area_m2"": ""7801.021769458473"" }",cand_osm_000251,osm,False,accepted_new,osm,osm_117325095,1.0,0.0,,,,,,,,BUSINESS 1,False,,,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,14.709,v10_bldg_000768,,osm,2708.6874631518835,12.0,lu_default:EDUCATIONAL,medium,,todo,,,,3.0,osm_1418040541,,height,,parking,,"{ ""osm_id"": ""1418040541"", ""source_name"": ""osm"", ""building"": ""parking"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""405\"", \""addr:postcode\"": \""310405\"", \""addr:street\"": \""Braddell Rise\"", \""amenity\"": \""parking\"", \""building\"": \""parking\"", \""parking\"": \""multi-storey\"" }"", ""area_m2"": ""2708.6874631518835"" }",cand_osm_005079,osm,False,accepted_new,osm,osm_1418040541,1.0,0.0,,,,,,,,EDUCATIONAL INSTITUTION,True,conservative_risk_top,T02_conservative_risk_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,14.645,v10_bldg_000772,,osm,2645.3979824663265,10.0,lu_default:INDUSTRIAL,medium,,todo,,,,3.0,osm_169537915,,height,,industrial,,"{ ""osm_id"": ""169537915"", ""source_name"": ""osm"", ""building"": ""industrial"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""2\"", \""addr:street\"": \""Toa Payoh Industrial Park\"", \""building\"": \""industrial\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""2645.3979824663265"" }",cand_osm_000399,osm,False,accepted_new,osm,osm_169537915,1.0,0.0,,,,,,,,BUSINESS 1,True,clean_shaded_reference,T05_clean_shaded_reference,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,14.57,v10_bldg_000781,,osm,2570.459130498869,10.0,lu_default:INDUSTRIAL,medium,,todo,,,,3.0,osm_169537918,,height,,industrial,,"{ ""osm_id"": ""169537918"", ""source_name"": ""osm"", ""building"": ""industrial"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""7\"", \""addr:street\"": \""Toa Payoh Industrial Park\"", \""building\"": \""industrial\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""2570.459130498869"" }",cand_osm_000402,osm,False,accepted_new,osm,osm_169537918,1.0,0.0,,,,,,,,BUSINESS 1,True,clean_shaded_reference,T05_clean_shaded_reference,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,14.379,v10_bldg_000794,,osm,2378.959159941649,15.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_260696406,,height,5.0,yes,,"{ ""osm_id"": ""260696406"", ""source_name"": ""osm"", ""building"": ""yes"", ""building_levels"": ""5"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""373\"", \""addr:street\"": \""Thomson Road\"", \""building\"": \""yes\"", \""building:levels\"": \""5\"" }"", ""area_m2"": ""2378.959159941649"" }",cand_osm_000741,osm,False,accepted_new,osm,osm_260696406,1.0,0.0,,,,,,,,UTILITY,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,14.341,v10_bldg_000797,,osm,2341.494043422337,10.0,lu_default:INDUSTRIAL,medium,,todo,,,,3.0,osm_169537924,,height,,industrial,,"{ ""osm_id"": ""169537924"", ""source_name"": ""osm"", ""building"": ""industrial"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""10\"", \""addr:street\"": \""Toa Payoh Industrial Park\"", \""building\"": \""industrial\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""2341.494043422337"" }",cand_osm_000408,osm,False,accepted_new,osm,osm_169537924,1.0,0.0,,,,,,,,BUSINESS 1,True,clean_shaded_reference,T05_clean_shaded_reference,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;large_low_confidence_building,14.216,v10_bldg_000947,,osm,1215.690738453868,12.0,area_default:unknown_large,low,manual_review_large_unknown_height,todo,,,,3.0,osm_455063899,,height,,yes,,"{ ""osm_id"": ""455063899"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""building\"": \""yes\"" }"", ""area_m2"": ""1215.690738453868"" }",cand_osm_002535,osm,False,accepted_new,osm,osm_455063899,1.0,0.0,,,,,,,,RESERVE SITE,True,clean_shaded_reference,T05_clean_shaded_reference,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,14.109,v10_bldg_000813,,osm,2109.105163779638,10.0,lu_default:INDUSTRIAL,medium,,todo,,,,3.0,osm_169537921,,height,,industrial,,"{ ""osm_id"": ""169537921"", ""source_name"": ""osm"", ""building"": ""industrial"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""5\"", \""addr:street\"": \""Toa Payoh Industrial Park\"", \""building\"": \""industrial\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""2109.105163779638"" }",cand_osm_000405,osm,False,accepted_new,osm,osm_169537921,1.0,0.0,,,,,,,,BUSINESS 1,True,clean_shaded_reference,T05_clean_shaded_reference,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,14.076,v10_bldg_000815,,osm,2075.5458988710334,10.0,lu_default:INDUSTRIAL,medium,,todo,,,,3.0,osm_169537920,,height,,industrial,,"{ ""osm_id"": ""169537920"", ""source_name"": ""osm"", ""building"": ""industrial"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""3\"", \""addr:street\"": \""Toa Payoh Industrial Park\"", \""building\"": \""industrial\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""2075.5458988710334"" }",cand_osm_000404,osm,False,accepted_new,osm,osm_169537920,1.0,0.0,,,,,,,,BUSINESS 1,True,clean_shaded_reference,T05_clean_shaded_reference,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,14.021,v10_bldg_000077,,hdb3d,2020.5117427214368,12.5,height_m,high,,todo,,,,1.0,hdb3d_way/170403960,12.5,height_m,3.0,parking,,"{ ""building_id"": ""way\/170403960"", ""height_m"": ""12.5"", ""osm_levels"": ""3.0"", ""hdb_max_floor"": ""4"", ""osm_building"": ""parking"", ""hdb_blk_no"": ""161A"", ""hdb_street"": ""LOR 1 TOA PAYOH"", ""year_completed"": ""1998"", ""ground_z"": ""0.0"", ""source"": ""hdb3d"", ""area_m2"": ""2020.5117427214368"" }",cand_hdb3d_000204,hdb3d,False,accepted_new,hdb3d;ura;osm,hdb3d_way/170403960;ura_673;osm_170403960,3.0,0.6257375511209587,osm,osm_170403960,levels:levels_original,,,,,RESIDENTIAL,True,open_paved_hotspot,T04_open_paved_hotspot,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,13.944,v10_bldg_000828,,osm,1943.7779507245348,10.0,lu_default:INDUSTRIAL,medium,,todo,,,,3.0,osm_169537916,,height,,industrial,,"{ ""osm_id"": ""169537916"", ""source_name"": ""osm"", ""building"": ""industrial"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""8\"", \""addr:street\"": \""Toa Payoh Industrial Park\"", \""building\"": \""industrial\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""1943.7779507245348"" }",cand_osm_000400,osm,False,accepted_new,osm,osm_169537916,1.0,0.0,,,,,,,,BUSINESS 1,True,clean_shaded_reference,T05_clean_shaded_reference,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,13.909,v10_bldg_000833,,osm,1908.6887896647227,54.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_316961419,,height,18.0,yes,,"{ ""osm_id"": ""316961419"", ""source_name"": ""osm"", ""building"": ""yes"", ""building_levels"": ""18"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housename\"": \""Leicester Suites\"", \""addr:housenumber\"": \""1\"", \""addr:street\"": \""Leicester Road\"", \""building\"": \""yes\"", \""building:levels\"": \""18\"", \""residential\"": \""condominium\"" }"", ""area_m2"": ""1908.6887896647227"" }",cand_osm_001144,osm,False,accepted_new,osm,osm_316961419,1.0,0.0,,,,,,,,RESIDENTIAL,True,clean_hazard_top,T01_clean_hazard_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;very_large_default_height_building,13.862,v10_bldg_000700,,osm,8861.819675523577,12.0,lu_default:EDUCATIONAL,medium,,todo,,,,3.0,osm_293503144,,height,,yes,,"{ ""osm_id"": ""293503144"", ""source_name"": ""osm"", ""building"": ""yes"", ""raw_tags_json"": ""{ \""building\"": \""yes\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""8861.819675523577"" }",cand_osm_001121,osm,False,accepted_new,osm,osm_293503144,1.0,0.0,,,,,,,,EDUCATIONAL INSTITUTION,True,social_risk_top,T03_social_risk_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,13.813,v10_bldg_000847,,osm,1812.8286825615935,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_453520221,,height,,residential,,"{ ""osm_id"": ""453520221"", ""source_name"": ""osm"", ""building"": ""residential"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""806\"", \""addr:street\"": \""Thomson Road\"", \""building\"": \""residential\"" }"", ""area_m2"": ""1812.8286825615935"" }",cand_osm_001744,osm,False,accepted_new,osm,osm_453520221,1.0,0.0,,,,,,,,RESIDENTIAL,True,conservative_risk_top,T02_conservative_risk_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,13.692,v10_bldg_000859,,osm,1691.8441773578538,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_700171155,0.0,osm_height_tag,,residential,,"{ ""osm_id"": ""700171155"", ""source_name"": ""osm"", ""building"": ""residential"", ""height"": ""0"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housename\"": \""Riverbay\"", \""addr:housenumber\"": \""23\"", \""addr:postcode\"": \""328704\"", \""addr:street\"": \""Mar Thoma Road\"", \""building\"": \""residential\"", \""height\"": \""0\"", \""residential\"": \""condominium\"" }"", ""area_m2"": ""1691.8441773578538"" }",cand_osm_003069,osm,False,accepted_new,osm,osm_700171155,1.0,0.0,,,,,,,,RESIDENTIAL,True,clean_hazard_top,T01_clean_hazard_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,13.672,v10_bldg_000861,,osm,1672.1590784495756,10.0,lu_default:INDUSTRIAL,medium,,todo,,,,3.0,osm_169537917,,height,,industrial,,"{ ""osm_id"": ""169537917"", ""source_name"": ""osm"", ""building"": ""industrial"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:housenumber\"": \""6\"", \""addr:street\"": \""Toa Payoh Industrial Park\"", \""building\"": \""industrial\"", \""source\"": \""Kaart Ground Survey 2017\"" }"", ""area_m2"": ""1672.1590784495756"" }",cand_osm_000401,osm,False,accepted_new,osm,osm_169537917,1.0,0.0,,,,,,,,BUSINESS 1,True,clean_shaded_reference,T05_clean_shaded_reference,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,13.664,v10_bldg_000862,,osm,1663.8195595090117,10.0,lu_default:PLACE OF WORSHIP,medium,,todo,,,,3.0,osm_198100447,,height,,church,,"{ ""osm_id"": ""198100447"", ""source_name"": ""osm"", ""building"": ""church"", ""name"": ""Church of St. Michael"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""17\"", \""addr:postcode\"": \""327976\"", \""addr:street\"": \""Saint Michael's Road\"", \""amenity\"": \""place_of_worship\"", \""building\"": \""church\"", \""denomination\"": \""roman_catholic\"", \""name\"": \""Church of St. Michael\"", \""religion\"": \""christian\"", \""website\"": \""https:\\\/\\\/stmichael.catholic.sg\\\/\"" }"", ""area_m2"": ""1663.8195595090117"" }",cand_osm_000601,osm,False,accepted_new,osm,osm_198100447,1.0,0.0,,,,,,,,PLACE OF WORSHIP,True,clean_hazard_top,T01_clean_hazard_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,13.646,v10_bldg_000866,,osm,1646.4565154921677,15.0,lu_default:RESIDENTIAL,medium,,todo,,,,3.0,osm_453520222,,height,,residential,,"{ ""osm_id"": ""453520222"", ""source_name"": ""osm"", ""building"": ""residential"", ""raw_tags_json"": ""{ \""addr:housenumber\"": \""808\"", \""addr:street\"": \""Thomson Road\"", \""building\"": \""residential\"" }"", ""area_m2"": ""1646.4565154921677"" }",cand_osm_001745,osm,False,accepted_new,osm,osm_453520222,1.0,0.0,,,,,,,,RESIDENTIAL,True,conservative_risk_top,T02_conservative_risk_top,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,13.625,v10_bldg_000870,,osm,1625.1877507706631,10.0,lu_default:PLACE OF WORSHIP,medium,,todo,,,,3.0,osm_454199760,,height,,temple,,"{ ""osm_id"": ""454199760"", ""source_name"": ""osm"", ""building"": ""temple"", ""name"": ""Sri Lankaramaya Buddhist Temple"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housenumber\"": \""30C\"", \""addr:postcode\"": \""328002\"", \""addr:street\"": \""Saint Michael's Road\"", \""amenity\"": \""place_of_worship\"", \""building\"": \""temple\"", \""denomination\"": \""theravada\"", \""name\"": \""Sri Lankaramaya Buddhist Temple\"", \""name:zh\"": \""斯里蘭卡佛寺\"", \""opening_hours\"": \""Mo-Su 06:00-23:00\"", \""religion\"": \""buddhist\"", \""roof:material\"": \""roof_tiles\"", \""wikidata\"": \""Q17054133\"", \""wikipedia\"": \""en:Sri Lankaramaya Buddhist Temple\"" }"", ""area_m2"": ""1625.1877507706631"" }",cand_osm_002441,osm,False,accepted_new,osm,osm_454199760,1.0,0.0,,,,,,,,PLACE OF WORSHIP,True,clean_hazard_top,T01_clean_hazard_top,,,,,,,,,,,,,,,,,,,,,
building,building,transport_shelter_overhead_candidate;very_large_default_height_building,13.606,v10_bldg_000709,,osm,6605.93707234025,8.0,lu_default:TRANSPORT,medium,,todo,,,,3.0,osm_93037802,,height,,yes,,"{ ""osm_id"": ""93037802"", ""source_name"": ""osm"", ""building"": ""yes"", ""layer"": ""1"", ""raw_tags_json"": ""{ \""building\"": \""yes\"", \""building:use\"": \""MRT\"", \""layer\"": \""1\"", \""source\"": \""Bing\"" }"", ""area_m2"": ""6605.93707234025"" }",cand_osm_000013,osm,False,accepted_new,osm,osm_93037802,1.0,0.0,,,,,,,,TRANSPORT FACILITIES,False,,,,,,,,,,,,,,,,,,,,,,,
building,building,critical_tile_building_review;transport_shelter_overhead_candidate,13.4,v10_bldg_000902,,osm,1400.2607048819063,30.0,osm_levels_x_3m:levels_original,medium_high,,todo,,,,3.0,osm_454209278,,height,10.0,residential,,"{ ""osm_id"": ""454209278"", ""source_name"": ""osm"", ""building"": ""residential"", ""building_levels"": ""10"", ""raw_tags_json"": ""{ \""addr:city\"": \""Singapore\"", \""addr:country\"": \""SG\"", \""addr:housename\"": \""Sunville\"", \""addr:housenumber\"": \""22\"", \""addr:postcode\"": \""327981\"", \""addr:street\"": \""Saint Michael's Road\"", \""building\"": \""residential\"", \""building:colour\"": \""#AFA39B\"", \""building:levels\"": \""10\"", \""residential\"": \""condominium\"" }"", ""area_m2"": ""1400.2607048819063"" }",cand_osm_002469,osm,False,accepted_new,osm,osm_454209278,1.0,0.0,,,,,,,,RESIDENTIAL,True,clean_hazard_top,T01_clean_hazard_top,,,,,,,,,,,,,,,,,,,,,
