cell_id,in_core8,in_v10_epsilon,in_existing_wave1,typology_label,typology_group,selection_source,existing_solweig_base_available,existing_solweig_overhead_available,tmrt_p90_base_mean_or_h13,tmrt_p95_base_mean_or_h13,tmrt_max_base_mean_or_h13,m_rad_pct_mean_or_h13,overhead_delta_p90_available,overhead_delta_p90_mean_or_h13,svf,shade_fraction,building_density,tree_canopy_or_gvi,grass_fraction,water_fraction,overhead_fraction,road_fraction,pedestrian_relevance_proxy,land_use_hint,notes
TP_0077,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.6195835210158647,0.1291898265117062,0.2691999999986338,0.0,0.0,0.0,0.0,0.2090177291888367,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0078,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.6149480878207967,0.0494505494505494,0.3328000000000726,0.0,0.0,0.0,0.0,0.2525750343263691,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0079,False,False,False,civic_institutional,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.2436303501826889,0.6405492730210017,0.0703999999993763,0.2614439680148337,0.0,0.0,0.0,0.2940466284146819,0.0,civic_institutional,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0080,False,False,False,civic_institutional,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0288988734520223,0.9302823497925866,0.064399999999761,0.5734637630526764,0.0,0.0,0.0,0.0798004732770798,0.0,civic_institutional,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0081,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.2578694350275421,0.374722390470422,0.3800000000033731,0.0,0.0,0.0,0.0126773201558978,0.0181684859171185,0.0126773201558978,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0082,False,False,False,residential,covered_walkway_or_pedestrian_overhead,v10_non_raster_features,False,False,,,,,False,,0.1518637366890421,0.6482617586912066,0.1724000000012198,0.0,0.0,0.0,0.0868968951854096,0.1385621165170729,0.0868968951854096,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0083,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.3559951788232561,0.5123168069847209,0.2055999999980365,0.0,0.0,0.0,0.0355844812605572,0.3391817539835134,0.0355844812605572,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0084,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.2255916155741683,0.5788855320577375,0.2664000000007074,0.0,0.0,0.0,0.0,0.3126077519845219,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0085,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0772485251638442,0.7973455844818784,0.2772000000023245,0.0,0.0,0.0,0.0,0.0546452618342656,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0086,False,False,False,water,water_edge_or_blue_green,v10_non_raster_features,False,False,,,,,False,,0.4962385444265142,0.3459564433347205,0.0995999999985343,0.0,0.0,0.4402654867256637,0.0,0.1615005602087216,0.0,water,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0087,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.5988342012844611,0.130051282051282,0.4108000000048645,0.0,0.0,0.1010081501796129,0.0,0.1882533859385728,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0088,False,True,False,overhead_confounded_transport_deck,transport_overhead_or_viaduct,v10_epsilon_continuity|v12_candidate_seed|v10_non_raster_features,False,False,,,,,False,,0.9430245120763778,0.0002465483234714,0.0,0.0,0.0,0.0,0.7324818312226025,0.9035031155094836,0.0,transport,v10-gamma rank-1 overhead-confounded case.
TP_0089,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.844938047551689,0.0211518858307849,0.035199999999877,0.0,0.0,0.0,0.3765952710480266,0.6157342212482586,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0090,False,False,False,residential,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.2983152377651109,0.5869707694324289,0.0644000000000585,0.2497266052179347,0.0,0.0305811591938759,0.0748490867202946,0.2182616110469369,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0091,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0371127887902275,0.8838951310861424,0.1203999999997634,0.1192981078746957,0.0,0.1894088089817068,0.0,0.1969358554148307,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0092,False,False,False,residential,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.2076811778952968,0.6396767307105825,0.2071999999990087,0.0,0.0,0.0,0.031177935522983,0.2048548572365374,0.0091831074430341,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0093,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.2600183697036317,0.5029747547837272,0.231600000001744,0.0,0.0,0.0119332679097154,0.0230466789207667,0.0,0.009156556341558,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0094,False,False,False,other,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.0320204721287096,0.9303772851030728,0.0323999999997135,0.0,0.0,0.3406898168040311,0.0,0.0,0.0,other,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0095,False,False,False,other,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.2076687462854816,0.7374465811965812,0.0216000000002168,0.0200204129700871,0.0,0.047263876894088,0.1586305055602354,0.2117976409968531,0.0,other,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0096,False,False,False,civic_institutional,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.2259242115046179,0.6847931368479315,0.0763999999994885,0.0,0.0,0.0,0.10135919553267,0.1251769756648102,0.0,civic_institutional,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0097,False,False,False,civic_institutional,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.2675284209686231,0.5795382669196711,0.1968000000009772,0.0,0.0,0.0,0.0,0.1687730174965547,0.0,civic_institutional,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0098,False,False,False,civic_institutional,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.3802620952196553,0.4667648984937786,0.2463999999988347,0.0,0.0,0.0102335755019139,0.0346780601381455,0.2111259617836643,0.0170084830695985,civic_institutional,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0099,False,False,False,residential,covered_walkway_or_pedestrian_overhead,v10_non_raster_features,False,False,,,,,False,,0.37762343103133,0.5227788911155644,0.0424000000003061,0.110107948969578,0.0,0.3367615309126594,0.0588728259112195,0.1644394097501556,0.0396360543450954,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0100,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.4364386561754321,0.28973461650627,0.1671999999996015,0.0,0.0,0.4450998007890317,0.0017232444034343,0.0528075119075738,0.0017232444034343,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0101,False,False,False,residential,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.4651273768078232,0.3324626324190974,0.1420000000002944,0.0,0.0,0.4920896635653437,0.0265451436755002,0.0,0.0019488679543223,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0102,False,False,False,residential,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.6253464100208529,0.2466977466977467,0.0312000000000028,0.0,0.0,0.4550425747988437,0.1294187741718919,0.0324474840182084,0.0672769200232354,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0103,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.6370064992540597,0.165206508135169,0.1019999999998701,0.0,0.0,0.6007929965061045,0.012676994391231,0.2393406812394682,0.012676994391231,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0104,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.629825396622552,0.1461637376768109,0.1275999999995752,0.0,0.0,0.5105651681443582,0.0,0.2721328064685566,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0105,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.1739191012252327,0.7031578947368421,0.0900000000006924,0.1001020648504357,0.0,0.0,0.1004824771151029,0.3550450590724698,0.0213308714662047,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0106,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.6735940401671735,0.2086330935251798,0.0807999999992798,0.0,0.0,0.0,0.2225145653083207,0.5585628746899345,0.0216808196090703,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0107,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.5514320011385521,0.3258523953388001,0.1132000000011942,0.0,0.0,0.0,0.0603555467507375,0.4382040686733459,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0108,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.4881403656251342,0.3020358553631115,0.1831999999977806,0.0071875,0.0,0.0,0.0,0.1668156233837902,0.0,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0109,False,False,False,residential,mixed_urban_context,v10_non_raster_features,False,False,,,,,False,,0.100880274141102,0.7908126181130979,0.1435999999990649,0.3431207065750736,0.0,0.0,0.0047193353116741,0.0697768484396286,0.0047193353116741,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0110,False,False,False,residential,covered_walkway_or_pedestrian_overhead,v10_non_raster_features,False,False,,,,,False,,0.0206215623634361,0.9433302947432392,0.1628000000008824,0.0,0.0,0.0,0.069968681487547,0.1494966859472334,0.069968681487547,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0111,False,False,False,residential,covered_walkway_or_pedestrian_overhead,v10_non_raster_features,False,False,,,,,False,,0.0278301962056571,0.8872691933916425,0.2168000000021689,0.0,0.0,0.0,0.0343342811694401,0.0375461315829718,0.0343342811694401,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0112,False,False,False,residential,covered_walkway_or_pedestrian_overhead,v10_non_raster_features,False,False,,,,,False,,0.0868765202341559,0.7935244161358811,0.327999999998234,0.0,0.0,0.0,0.0411335980044582,0.0415843593930094,0.0411335980044582,residential,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
TP_0113,False,False,False,transport,transport_overhead_or_viaduct,v10_non_raster_features,False,False,,,,,False,,0.2938726366952062,0.5951676528599604,0.0,0.0,0.0,0.0,0.0,0.4506558795135591,0.0,transport,Overhead shade sensitivity: adjusts ground-level shade proxy only (open-pixel scope). Elevated transport-deck heat is not modelled as pedestrian heat exposure.
